Order ID,Product Name,Category,Price (INR),Quantity Sold,Total Sales (INR),Order Date,Payment Method,Customer Rating
ORD00038,Table Lamp,4,-1.4698237200375956,-0.0688031344090429,-1.079980171819909,2024-07-31,4,0.6017461920418883
ORD00039,Comic Book,1,0.8803827766894882,0.6405075296017089,1.2250995520699004,2024-10-26,2,0.8637927265353798
ORD00040,Cookbook,1,0.24269369504780483,1.3498181936124605,1.0869613167781984,2024-02-23,3,0.8637927265353798
ORD00041,Comic Book,1,-1.541866234248428,-0.7781137984197947,-1.1762414169028652,2024-02-12,3,0.6017461920418883
ORD00042,Headphones,3,-1.6610642974291516,0.6405075296017089,-1.2006333426488447,2024-06-06,0,0.4270485023795603
ORD00043,Bedsheet,4,-1.518998236491685,-0.0688031344090429,-1.115181841970547,2024-12-14,3,1.0384904161977078
ORD00044,Mixer Grinder,4,-1.122785564121325,-1.4874244624305464,-1.1209309971282304,2024-10-09,2,-1.6693237735683728
ORD00045,Shampoo,0,0.5168988154295326,-0.7781137984197947,-0.1937275266159707,2024-04-14,3,-0.184393411438587
ORD00046,Smartwatch,3,0.6292480444480049,1.3498181936124605,1.5481540809742866,2024-02-15,4,-0.5337887907632425
ORD00047,Jacket,2,0.35769092368316907,1.3498181936124605,1.2241629543526475,2024-07-25,3,1.475234640353527
ORD00048,Hair Dryer,0,-0.9402252070451679,0.6405075296017089,-0.5126146500109269,2024-06-22,5,-0.6211376355944065
ORD00049,Bedsheet,4,-0.043840314096138526,1.3498181936124605,0.7451014672684724,2024-11-28,1,0.2523508127172324
ORD00050,Comic Book,1,-1.6310244871281234,0.6405075296017089,-1.1719612696631874,2024-08-11,1,1.3005369506911992
ORD00051,Jeans,2,-0.41695015944945624,1.3498181936124605,0.2999491589468256,2024-09-10,0,-0.5337887907632425
ORD00052,Fiction Novel,1,1.530594675161202,-0.0688031344090429,1.067874983203435,2024-10-30,1,0.9511415713665433
ORD00053,Tablet,3,-0.8925012725383349,1.3498181936124605,-0.26742443988163683,2024-11-11,2,-1.494626083906045
ORD00054,Comic Book,1,-1.1821190905570236,1.3498181936124605,-0.6129635400359437,2024-11-22,5,-0.70848648042557
ORD00055,Smartwatch,3,0.3684451165347273,-1.4874244624305464,-0.7650975673748606,2024-10-04,4,0.5143973472107243
ORD00056,Jeans,2,1.0335506906146323,1.3498181936124605,2.0305220979082677,2024-04-04,3,0.9511415713665433
ORD00057,Jeans,2,-0.4545016853081759,1.3498181936124605,0.2551469415162465,2024-09-03,2,-1.1452307045813896
ORD00058,Self-Help Book,1,-0.40123140806183427,0.6405075296017089,0.0018383171816768178,2024-05-16,3,0.5143973472107243
ORD00059,Headphones,3,0.9841829512857022,0.6405075296017089,1.324173619186921,2024-08-30,1,-0.883184170087898
ORD00060,Laptop,3,0.1833573478402107,-0.7781137984197947,-0.3529050514843117,2024-06-13,1,0.6890950368730518
ORD00061,Cookbook,1,0.5011624342175639,1.3498181936124605,1.3953368724043156,2024-07-28,2,0.07765312305490486
ORD00062,Comic Book,1,-0.7062132654022869,-0.0688031344090429,-0.5333481907459834,2024-07-10,4,0.7764438817042157
ORD00063,Smartwatch,3,-0.6551657564095921,-0.0688031344090429,-0.4968057353615917,2024-07-21,1,-0.27174225626975057
ORD00064,Table Lamp,4,-1.576962278172123,-0.0688031344090429,-1.15667551029645,2025-01-02,0,0.33969965754839637
ORD00065,Lipstick,0,-0.94595066880004,-0.7781137984197947,-0.8918498975389653,2024-12-22,5,-1.6693237735683728
ORD00066,Educational Book,1,-0.199549038306146,-0.7781137984197947,-0.5356412229222333,2024-11-28,1,-0.9705330149190619
ORD00067,Hair Dryer,0,-1.4311586944731312,0.6405075296017089,-0.9811955312342713,2024-05-06,1,-0.44643994593207853
ORD00068,Smartwatch,3,-0.06341365027894846,-1.4874244624305464,-0.8681465377036935,2024-02-26,5,1.475234640353527
ORD00069,Educational Book,1,1.0167233758720824,-0.0688031344090429,0.7000192464959045,2024-04-08,1,0.33969965754839637
ORD00070,Cookware Set,4,-1.538187242503734,-1.4874244624305464,-1.220053021548416,2024-04-28,3,-1.5819749287372091
ORD00071,Face Cream,0,-0.05675662860559061,0.6405075296017089,0.3306288760870903,2024-03-24,0,-0.883184170087898
ORD00072,Tablet,3,-1.0885893464322913,-0.7781137984197947,-0.9599220080926991,2024-07-05,4,-1.0578818597502258
ORD00073,Lipstick,0,0.1311018432832718,0.6405075296017089,0.5099339969582155,2024-09-07,4,-0.009695721776259093
ORD00074,Jacket,2,0.6701943692829475,-0.0688031344090429,0.45195580495768645,2024-02-13,1,1.3878857955223627
ORD00075,Sneakers,2,-1.6204035757486273,0.6405075296017089,-1.1618239371302757,2024-08-25,1,-1.7566726183995367
ORD00076,Fiction Novel,1,1.3018441782963854,-0.0688031344090429,0.904123509511815,2024-03-25,0,0.6890950368730518
ORD00077,Sofa Cover,4,1.5385922686778921,1.3498181936124605,2.6330803714922117,2024-03-22,0,0.33969965754839637
ORD00078,Headphones,3,0.6798893622877492,-1.4874244624305464,-0.6907815842202664,2024-06-30,5,-0.5337887907632425
ORD00079,Lipstick,0,-0.22586966086296942,1.3498181936124605,0.5279247164947053,2024-07-16,1,0.8637927265353798
ORD00080,Face Cream,0,1.5155712440458184,0.6405075296017089,1.8313673651214766,2024-05-01,0,0.2523508127172324
ORD00081,Perfume,0,-1.5812026035240192,-1.4874244624305464,-1.2303172305956664,2025-02-09,2,0.16500196788606883
ORD00082,Smartphone,3,-0.5229251491770933,-0.0688031344090429,-0.40214104779593624,2024-12-10,1,-0.27174225626975057
ORD00083,Sofa Cover,4,0.33893984250789466,-0.0688031344090429,0.21482662854111712,2024-11-07,1,1.649932330015855
ORD00084,Headphones,3,0.30834363495048117,0.6405075296017089,0.679105823806169,2024-11-11,0,-1.494626083906045
ORD00085,Tablet,3,0.7413596234342822,0.6405075296017089,1.092406237535452,2024-12-03,4,1.475234640353527
ORD00086,Jeans,2,1.0965074985500889,-0.0688031344090429,0.757132860869548,2024-10-27,2,-0.5337887907632425
ORD00087,Comic Book,1,-0.2755272345041614,0.6405075296017089,0.12181907613886565,2024-05-30,4,0.33969965754839637
ORD00088,Cookware Set,4,-1.4871291556164312,1.3498181936124605,-0.9768669218777107,2024-04-12,1,0.33969965754839637
ORD00089,Shampoo,0,0.08690739961067172,-0.0688031344090429,0.03440872996532171,2024-06-28,3,-0.44643994593207853
ORD00090,Smartwatch,3,0.40324427421642206,-0.7781137984197947,-0.24796740476696852,2024-09-24,3,0.8637927265353798
ORD00091,Bedsheet,4,0.6891936783850249,0.6405075296017089,1.0426154509482644,2024-04-01,3,1.2131881058600356
ORD00092,Perfume,0,-0.3541435576174345,-0.7781137984197947,-0.6094190746539428,2024-11-23,1,0.5143973472107243
ORD00093,T-Shirt,2,1.0461771708118222,-1.4874244624305464,-0.6033789785237246,2024-10-22,5,-0.09704456660742306
ORD00094,Cookbook,1,0.1449595904128438,-0.7781137984197947,-0.3712297894305655,2024-05-23,5,-0.883184170087898
ORD00095,Headphones,3,-0.8472151901421797,-0.0688031344090429,-0.6342846839382025,2025-01-12,4,-1.4072772390748813
ORD00096,T-Shirt,2,-0.3765369605027611,-0.0688031344090429,-0.2973487874292411,2025-01-28,5,0.7764438817042157
ORD00097,Bedsheet,4,-1.1031156165010945,1.3498181936124605,-0.5187055640553763,2024-05-31,4,-0.44643994593207853
ORD00098,Sneakers,2,0.5520717253873797,-0.7781137984197947,-0.17694179742321967,2025-02-02,1,0.07765312305490486
ORD00099,Smartwatch,3,-0.362786402705218,-0.7781137984197947,-0.6135437392686223,2024-12-06,1,-0.795835325256734
ORD00100,Educational Book,1,1.6669120029756588,-1.4874244624305464,-0.4552609125789793,2024-09-05,0,-0.5337887907632425
ORD00101,Laptop,3,-1.421683721676178,0.6405075296017089,-0.9721519617560025,2025-01-18,5,0.2523508127172324
ORD00102,Jacket,2,0.957150083825267,-1.4874244624305464,-0.624622381113484,2024-10-22,1,-0.009695721776259093
ORD00103,Educational Book,1,0.5830494423436583,1.3498181936124605,1.4930351538698339,2024-07-07,1,0.8637927265353798
ORD00104,Comic Book,1,1.2831191892611444,-1.4874244624305464,-0.5468405152455841,2024-07-14,1,1.2131881058600356
ORD00105,Perfume,0,0.2988721881183972,1.3498181936124605,1.1539871167667368,2024-09-22,3,0.6017461920418883
ORD00106,Educational Book,1,-0.13857382262727166,-0.7781137984197947,-0.5065417409890692,2024-05-10,4,1.1258392610288712
ORD00107,Dress,2,0.6412264523022061,-1.4874244624305464,-0.7000072231793234,2024-08-24,5,0.4270485023795603
ORD00108,T-Shirt,2,1.4187595318206832,1.3498181936124605,2.4901095544826175,2024-05-04,1,-1.6693237735683728
ORD00109,Jeans,2,-0.8980532568216344,1.3498181936124605,-0.2740484372117955,2024-06-25,5,-1.2325795494125533
ORD00110,Self-Help Book,1,0.44472725090448195,-1.4874244624305464,-0.7468953308907268,2024-08-04,4,0.7764438817042157
ORD00111,Jacket,2,0.796222226415628,0.6405075296017089,1.1447709009970735,2024-09-11,3,-0.9705330149190619
ORD00112,Shampoo,0,1.4715777803707721,-0.0688031344090429,1.0256276279972631,2024-12-23,0,1.5625834851846907
ORD00113,Sofa Cover,4,1.0397140772062794,1.3498181936124605,2.037875551060254,2024-08-05,5,0.6890950368730518
ORD00114,Educational Book,1,-0.33374303007627193,-1.4874244624305464,-0.9326518028006162,2024-10-07,2,0.7764438817042157
ORD00115,Jacket,2,0.11986388805163711,0.6405075296017089,0.4992077150881881,2024-03-14,2,-0.795835325256734
ORD00116,Lipstick,0,-0.7217112913890866,0.6405075296017089,-0.3040498529869422,2024-05-25,4,0.6017461920418883
ORD00117,T-Shirt,2,-0.8110557152138846,-0.0688031344090429,-0.6083998557582546,2025-02-02,1,-0.184393411438587
ORD00118,Face Cream,0,1.337621438632841,-0.0688031344090429,0.9297347286568627,2024-07-18,3,-0.009695721776259093
ORD00119,Cookbook,1,0.4501410173649025,0.6405075296017089,0.8144470545602894,2024-09-10,3,-1.1452307045813896
ORD00120,Table Lamp,4,0.9086553733979912,0.6405075296017089,1.2520848741540587,2025-01-15,5,-1.494626083906045
ORD00121,Tablet,3,0.42829272864837914,0.6405075296017089,0.7935935364317003,2024-05-18,0,-1.3199283942437174
ORD00122,Headphones,3,0.2939238490207328,-0.0688031344090429,0.1826018448827394,2024-05-27,4,-0.5337887907632425
ORD00123,Hair Dryer,0,-0.871710068089647,-0.0688031344090429,-0.6518193884165255,2024-03-21,3,-1.6693237735683728
ORD00124,Headphones,3,-0.0014250722966191733,-0.0688031344090429,-0.02882423629219207,2024-04-21,1,1.2131881058600356
ORD00125,Table Lamp,4,1.4028137082954741,-0.0688031344090429,0.9764027375874244,2024-09-13,0,-1.4072772390748813
ORD00126,Smartphone,3,0.1477881194310471,-0.0688031344090429,0.0779903078269191,2024-08-26,3,0.5143973472107243
ORD00127,Jacket,2,-1.448526892226641,-1.4874244624305464,-1.1986585113858765,2024-10-02,2,1.3878857955223627
ORD00128,Perfume,0,1.7747754994873268,-0.7781137984197947,0.4065747344643421,2024-05-02,4,-0.44643994593207853
ORD00129,Laptop,3,-0.9330294179397711,-0.0688031344090429,-0.6957149604104249,2024-08-10,4,-0.6211376355944065
ORD00130,Dress,2,0.1967115871864374,-0.0688031344090429,0.1130122642941175,2024-06-17,3,0.8637927265353798
ORD00131,Laptop,3,0.4128299623102733,1.3498181936124605,1.2899485953084593,2025-01-11,3,-1.0578818597502258
ORD00132,Shampoo,0,-0.6370606319983851,0.6405075296017089,-0.22325340786920644,2024-04-20,0,1.7372811748470185
ORD00133,Smartwatch,3,0.6472318756677055,-1.4874244624305464,-0.6985742253065016,2024-08-10,2,1.0384904161977078
ORD00134,Dress,2,1.3023067848872456,1.3498181936124605,2.3511713577198736,2024-03-30,5,0.6017461920418883
ORD00135,Smartwatch,3,-1.651280450109642,1.3498181936124605,-1.1727136103735427,2024-11-28,4,0.6890950368730518
ORD00136,Jacket,2,-0.7388376079525583,0.6405075296017089,-0.32039639424544436,2024-06-01,5,0.07765312305490486
ORD00137,Cookbook,1,-0.03436957245702861,-1.4874244624305464,-0.8612161184469955,2024-10-28,5,0.6890950368730518
ORD00138,Face Cream,0,0.5474639944960958,-0.0688031344090429,0.3640990351866089,2025-01-02,0,1.2131881058600356
ORD00139,Lipstick,0,-1.4577550474827388,-1.4874244624305464,-1.2008605088217323,2025-02-03,3,1.3878857955223627
ORD00140,Cookware Set,4,1.6681496166448055,-1.4874244624305464,-0.45496559655422564,2024-07-10,0,-1.3199283942437174
ORD00141,Tablet,3,-1.5688603160952999,-0.7781137984197947,-1.1891239264316924,2025-01-01,4,1.1258392610288712
ORD00142,Jacket,2,1.6802034801472112,-0.0688031344090429,1.174972727818079,2025-01-27,2,-1.4072772390748813
ORD00143,Table Lamp,4,-1.1379274676563187,-0.7781137984197947,-0.9834678660481022,2024-09-19,5,0.07765312305490486
ORD00144,Shampoo,0,-0.647101874753358,-1.4874244624305464,-1.0074246423695727,2024-05-16,4,0.8637927265353798
ORD00145,Smartphone,3,1.7363481239550573,0.6405075296017089,2.042092091771523,2024-03-04,4,1.649932330015855
ORD00146,Self-Help Book,1,1.4570705505122634,1.3498181936124605,2.535817912536159,2024-03-30,2,0.07765312305490486
ORD00147,Jacket,2,-0.4380093372282156,-0.7781137984197947,-0.6494427254344053,2024-05-11,3,-0.9705330149190619
ORD00148,Smartwatch,3,0.5994733867051528,0.6405075296017089,0.9569801980767868,2024-08-21,2,1.2131881058600356
ORD00149,Jacket,2,1.2900738023694764,1.3498181936124605,2.3365763517899536,2024-09-27,2,1.0384904161977078
ORD00150,Perfume,0,-1.3558313913900002,-0.7781137984197947,-1.0874591553163204,2024-12-31,2,-0.27174225626975057
ORD00151,Fiction Novel,1,-0.5587722236179626,1.3498181936124605,0.13074317303731944,2025-02-02,4,-0.795835325256734
ORD00152,Sneakers,2,1.7221300232158365,-1.4874244624305464,-0.4420849380090293,2024-02-20,3,-1.7566726183995367
ORD00153,Jeans,2,-1.019766038147188,1.3498181936124605,-0.4192623098396041,2024-03-23,0,1.1258392610288712
ORD00154,Perfume,0,-1.3891919554049947,-1.4874244624305464,-1.1845001693216175,2024-12-10,5,1.1258392610288712
ORD00155,Cookbook,1,-0.876759954975549,0.6405075296017089,-0.4520390231624787,2024-11-21,4,-0.3590911011009146
ORD00156,Face Cream,0,1.3399951181828968,1.3498181936124605,2.3961367982524533,2024-09-11,0,1.5625834851846907
ORD00157,Smartwatch,3,1.2615198336643982,-1.4874244624305464,-0.5519944950303023,2024-08-25,2,-0.883184170087898
ORD00158,Fiction Novel,1,0.378139404346555,1.3498181936124605,1.248559759964563,2024-06-22,5,1.475234640353527
ORD00159,Smartwatch,3,1.1080712529356527,1.3498181936124605,2.1194315725516293,2025-01-05,5,-0.9705330149190619
ORD00160,Sofa Cover,4,-0.6461611473262119,0.6405075296017089,-0.23193956923546555,2024-08-06,2,-1.2325795494125533
ORD00161,Self-Help Book,1,-0.9840748113535444,0.6405075296017089,-0.5544677457037095,2024-07-04,3,-1.3199283942437174
ORD00162,Fiction Novel,1,1.2702642265404194,0.6405075296017089,1.5972293782524982,2024-11-28,2,1.3878857955223627
ORD00163,Mixer Grinder,4,-0.4296993432241,0.6405075296017089,-0.025333449435488157,2024-10-18,2,1.475234640353527
ORD00164,Perfume,0,-0.0811697041680885,-1.4874244624305464,-0.8723834392349032,2024-11-23,1,-1.3199283942437174
ORD00165,Perfume,0,-1.5362585397201924,1.3498181936124605,-1.0354825253322382,2024-12-20,5,-0.3590911011009146
ORD00166,Laptop,3,1.722345812265842,-0.0688031344090429,1.2051403955775313,2024-07-04,0,1.0384904161977078
ORD00167,Hair Dryer,0,0.5691049564783002,-0.7781137984197947,-0.16881295040111105,2024-04-11,3,-0.5337887907632425
ORD00168,Hair Dryer,0,0.7592609470760399,-0.7781137984197947,-0.07806393457107831,2024-10-09,3,0.2523508127172324
ORD00169,Fiction Novel,1,1.294788722592789,-0.0688031344090429,0.8990728482679506,2024-11-29,3,1.2131881058600356
ORD00170,Shampoo,0,0.2627543195755608,-0.7781137984197947,-0.3150140703891645,2024-06-03,3,-0.6211376355944065
ORD00171,Shampoo,0,0.007022434337401611,-0.7781137984197947,-0.4370581712811281,2024-12-06,2,0.9511415713665433
ORD00172,Dress,2,-0.876999015393692,-0.0688031344090429,-0.655605491297983,2024-11-23,5,-0.009695721776259093
ORD00173,Self-Help Book,1,-0.8677779120673329,1.3498181936124605,-0.23792733301030028,2025-01-14,4,-0.795835325256734
ORD00174,Fiction Novel,1,-0.3620452448896777,-1.4874244624305464,-0.939405200713701,2024-07-16,0,0.9511415713665433
ORD00175,Educational Book,1,0.7305193970399114,-0.0688031344090429,0.4951395896098718,2024-04-12,4,-0.44643994593207853
ORD00176,Laptop,3,0.5286021980239235,1.3498181936124605,1.4280748833421795,2024-09-27,2,1.1258392610288712
ORD00177,T-Shirt,2,0.5460952149338087,-1.4874244624305464,-0.7227071816153894,2024-07-22,3,0.9511415713665433
ORD00178,Shampoo,0,0.39853852150176977,0.6405075296017089,0.7651940628535081,2024-07-29,3,0.6890950368730518
ORD00179,Dress,2,-0.12750440851639228,1.3498181936124605,0.6452829681893378,2025-01-24,0,0.7764438817042157
ORD00180,Comic Book,1,0.1893042401888788,-1.4874244624305464,-0.8078436785339496,2025-02-09,2,-0.184393411438587
ORD00181,Educational Book,1,-0.5053968726185142,-1.4874244624305464,-0.9736113782133748,2024-12-04,1,-0.3590911011009146
ORD00182,Sofa Cover,4,1.4359098249452662,-1.4874244624305464,-0.5103820272095413,2024-05-11,0,-1.494626083906045
ORD00183,Sofa Cover,4,1.585447405440914,-0.0688031344090429,1.1071414134076056,2024-03-05,2,0.9511415713665433
ORD00184,Lipstick,0,0.64450489443774,0.6405075296017089,0.9999613841570045,2024-07-05,5,0.2523508127172324
ORD00185,Sofa Cover,4,-0.8115937774529495,-0.7781137984197947,-0.8277301418509947,2024-06-25,5,1.649932330015855
ORD00186,Smartphone,3,-0.17841440487918203,-0.0688031344090429,-0.15552238311728214,2025-01-12,5,1.0384904161977078
ORD00187,Perfume,0,-1.5932339008512608,-0.0688031344090429,-1.1683235820146831,2024-08-31,2,-0.09704456660742306
ORD00188,Laptop,3,-0.19595396452534317,-0.0688031344090429,-0.16807810989962998,2024-12-02,0,0.4270485023795603
ORD00189,Sneakers,2,-0.062165458715193786,-1.4874244624305464,-0.8678486976103523,2024-09-24,1,-1.3199283942437174
ORD00190,Hair Dryer,0,1.04734214960466,-1.4874244624305464,-0.6031009944366059,2024-04-13,5,0.9511415713665433
ORD00191,Fiction Novel,1,1.7325090534052945,0.6405075296017089,2.038427817267229,2024-03-06,5,-0.6211376355944065
ORD00192,Cookware Set,4,-1.4100776557121815,-0.0688031344090429,-1.0372108392298136,2024-12-19,4,-0.5337887907632425
ORD00193,Sneakers,2,-1.6228780978939465,-0.0688031344090429,-1.1895444362583931,2024-08-02,3,-0.44643994593207853
ORD00194,Tablet,3,1.0704541441303628,-0.0688031344090429,0.738482518075489,2024-05-14,5,0.7764438817042157
ORD00195,Face Cream,0,0.91490831949732,1.3498181936124605,1.888971490157318,2024-10-01,0,-1.0578818597502258
ORD00196,Smartphone,3,-1.3165563739031356,1.3498181936124605,-0.7733588438622006,2024-11-28,0,-1.494626083906045
ORD00197,Self-Help Book,1,-0.5691977965436963,0.6405075296017089,-0.15848042323075492,2024-09-04,3,1.3878857955223627
ORD00198,Smartwatch,3,-0.946144596867855,-1.4874244624305464,-1.07878140751202,2024-05-09,5,-1.6693237735683728
ORD00199,Self-Help Book,1,0.6865146502772828,-0.7781137984197947,-0.11278098355289008,2024-02-18,4,-0.09704456660742306
ORD00200,Smartwatch,3,-0.4383534713994655,-0.7781137984197947,-0.649606958163841,2024-09-30,2,-1.2325795494125533
ORD00201,Table Lamp,4,-0.8284852647561216,-0.7781137984197947,-0.8357913438349547,2024-07-11,5,0.16500196788606883
ORD00202,Comic Book,1,-1.5687136359567342,-0.7781137984197947,-1.1890539255961956,2024-06-27,2,-1.3199283942437174
ORD00203,Sneakers,2,-0.5677979884905591,0.6405075296017089,-0.15714434959169848,2024-10-24,3,1.3005369506911992
ORD00204,Cookware Set,4,-1.3811393568363426,-0.0688031344090429,-1.016495303517349,2024-10-16,1,1.3878857955223627
ORD00205,Table Lamp,4,-1.3583404679910391,1.3498181936124605,-0.823210881180448,2024-08-23,5,-0.44643994593207853
ORD00206,Hair Dryer,0,0.5683673246276294,1.3498181936124605,1.4755181178716243,2024-03-27,0,-0.27174225626975057
ORD00207,Sofa Cover,4,1.1126987292302053,-1.4874244624305464,-0.5875057842610242,2024-06-17,2,-1.5819749287372091
ORD00208,Tablet,3,-0.9367831601396953,-0.0688031344090429,-0.6984020838288246,2024-11-02,0,-0.3590911011009146
ORD00209,Self-Help Book,1,0.565367433716775,1.3498181936124605,1.471938988614353,2024-10-28,4,0.33969965754839637
ORD00210,Jeans,2,-1.238768652534163,-1.4874244624305464,-1.148606567835488,2024-05-14,4,-0.09704456660742306
ORD00211,Bedsheet,4,0.5855775591549922,-0.0688031344090429,0.3913827021778257,2024-09-02,1,0.5143973472107243
ORD00212,Sneakers,2,0.7009428985227175,-0.0688031344090429,0.4739671974830446,2024-10-05,2,-1.4072772390748813
ORD00213,Educational Book,1,-0.7694838842111168,-0.0688031344090429,-0.578640582296282,2024-04-05,4,1.3878857955223627
ORD00214,Mixer Grinder,4,0.5719518205138243,-0.7781137984197947,-0.16745432841600486,2024-12-22,4,1.475234640353527
ORD00215,Laptop,3,0.02105083816665067,0.6405075296017089,0.4048937047849751,2024-11-14,2,-0.6211376355944065
ORD00216,Cookbook,1,0.8550529502609555,-0.0688031344090429,0.5842871680566677,2024-12-26,2,-0.44643994593207853
ORD00217,Jeans,2,0.08100563961233118,-0.0688031344090429,0.030183943963332918,2024-06-08,2,1.5625834851846907
ORD00218,Dress,2,1.390740804582774,0.6405075296017089,1.7122205584256436,2024-09-18,0,-1.4072772390748813
ORD00219,Headphones,3,1.0739335662634508,-1.4874244624305464,-0.5967558225497617,2024-07-19,0,0.4270485023795603
ORD00220,Tablet,3,0.9208552118459884,-0.7781137984197947,-0.0009455621992490482,2024-06-08,3,1.2131881058600356
ORD00221,Smartphone,3,0.894423873992267,0.6405075296017089,1.2385013466428247,2024-05-14,5,0.4270485023795603
ORD00222,Self-Help Book,1,-0.11767049249573784,-1.4874244624305464,-0.8810931585746469,2024-05-14,5,-1.7566726183995367
ORD00223,Hair Dryer,0,0.21914448087830096,0.6405075296017089,0.5939679807176954,2024-03-30,4,-1.0578818597502258
ORD00224,Self-Help Book,1,0.48049675411822534,-0.0688031344090429,0.31616041012903046,2024-08-21,2,-1.1452307045813896
ORD00225,Bedsheet,4,0.450701645779131,1.3498181936124605,1.335132788451968,2024-04-06,2,-0.009695721776259093
ORD00226,Laptop,3,-0.9168938975045906,-1.4874244624305464,-1.0718016847822436,2025-01-30,2,1.2131881058600356
ORD00227,Jeans,2,1.3246550554222447,1.3498181936124605,2.377834776923488,2024-12-28,4,-0.3590911011009146
ORD00228,Self-Help Book,1,-1.4675198545919539,-0.0688031344090429,-1.078330945404746,2024-02-20,1,1.0384904161977078
